"logoPlanID","policyS3LogoMappingID","pbp","cmsContractNumber","carrier","account","group","displayPlanName","isDefaultLogo","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyLogoID","isDeleted","s3LogoMappingID","policyID","policyS3LogoID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3LogoID-2","s3LogoName","s3LogoURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3"
2224,193,NULL,"H5424",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2257,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2225,193,NULL,"H5435",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2258,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2226,193,NULL,"H5507",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2259,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2227,193,NULL,"H5516",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2260,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2228,193,NULL,"H5532",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2261,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2229,193,NULL,"H5749",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2262,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2230,193,NULL,"H6528",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2263,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2231,193,NULL,"H7187",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2264,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2232,193,NULL,"H7949",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2265,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2233,193,NULL,"H8748",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2266,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2234,193,NULL,"R3175",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2267,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2235,193,NULL,"R3444",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2268,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2236,193,NULL,"R5287",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2269,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2237,193,NULL,"R5342",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2270,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2238,193,NULL,"R6801",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2271,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2239,193,NULL,"R7444",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2272,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2240,193,NULL,"R9896",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2273,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2241,193,"016","H5322",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2274,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2242,193,"023","H5322",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2275,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2243,193,"024","H5322",NULL,NULL,NULL,"UnitedHealthcare",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2276,False,193,596,539,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,539,"UHC_MB_Blue_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/UHC_MB_Blue_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2245,196,NULL,"H2905",NULL,NULL,NULL,"Sierra Spectrum",True,"2016-01-01 05:00:00+00",NULL,"2016-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2278,False,196,597,431,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,431,"Logo_SS_Color.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Logo_SS_Color.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2248,199,NULL,"H2931",NULL,NULL,NULL,"Senior Dimensions",True,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2281,False,199,598,430,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,430,"Logo_SD_NoLines_Color_040317.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/Logo_SD_NoLines_Color_040317.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2249,200,NULL,"H5652",NULL,NULL,NULL,"Erickson Advantage",True,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2282,False,200,599,258,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,258,"H5322_H5652_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H5322_H5652_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2250,200,"020","H5322",NULL,NULL,NULL,"Erickson Advantage",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2283,False,200,599,258,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,258,"H5322_H5652_all.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H5322_H5652_all.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2251,201,NULL,"H0028",NULL,NULL,NULL,"Humana Inc.",True,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2284,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2252,201,NULL,"H0108",NULL,NULL,NULL,"Humana Health Plan",False,"2013-01-01 05:00:00+00",NULL,"2013-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2285,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2253,201,NULL,"H0336",NULL,NULL,NULL,"Humana Health Plan",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2286,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2255,203,NULL,"H1019",NULL,NULL,NULL,"CarePlus Health Plans, Inc.",False,"2016-01-01 05:00:00+00",NULL,"2016-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2288,False,203,600,170,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,170,"H1019_ALL.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/H1019_ALL.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2257,201,NULL,"H1036",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2290,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2258,201,NULL,"H1406",NULL,NULL,NULL,"Humana Health Plan",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2291,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2259,201,NULL,"H1468",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2292,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2261,201,NULL,"H1510",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2294,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2262,201,NULL,"H1716",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2295,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2263,201,NULL,"H1951",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2296,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2265,201,NULL,"H2012",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2298,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2266,201,NULL,"H2486",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2299,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2267,201,NULL,"H2649",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2300,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2268,201,NULL,"H2944",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2301,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2269,201,NULL,"H2949",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2302,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2270,201,NULL,"H3480",NULL,NULL,NULL,"Humana Health Plan",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2303,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2271,201,NULL,"H3533",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2304,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2272,201,NULL,"H4007",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2305,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2273,201,NULL,"H4141",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2306,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2274,201,NULL,"H4461",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2307,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2275,201,NULL,"H5216",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2308,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2276,201,NULL,"H5415",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2309,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2277,201,NULL,"H5525",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2310,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2278,201,NULL,"H5619",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2311,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2280,201,NULL,"H5970",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2313,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2281,201,NULL,"H6609",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2314,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2282,201,NULL,"H6622",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2315,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2283,201,NULL,"H6859",NULL,NULL,NULL,"Humana Health Plan",False,"2015-01-01 05:00:00+00",NULL,"2015-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2316,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
2285,201,NULL,"H8145",NULL,NULL,NULL,"Humana Inc.",False,"2017-01-01 05:00:00+00",NULL,"2017-01-01 00:00:00+00",NULL,"2021-10-02 01:21:06.839742+00",NULL,2318,False,201,600,573,"2021-09-07 13:32:50.66768+00",NULL,"2021-09-07 13:32:50.66768+00",NULL,573,"humana.jpg","https://cc-policy-config-logos-prod.s3.amazonaws.com/humana.jpg","2021-09-07 13:23:10.115392+00",NULL,"2021-09-07 13:23:10.115392+00",NULL
