"policyID","policyName","policyTypeID","IsMedicarePolicy","createdAt","createdBy","updatedAt","updatedBy","contractID"
4234,"RCS - Thomas Drugs",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2355
4078,"RCS - SHAWS PHARMACY INC, DURAND",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2199
3774,"RCS - ORCHARD VIEW PHARMACY, WASHINGTON TOWNSHIP",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1895
3720,"RCS - North Florida Pharmacy of Chiefland",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1841
3750,"RCS - NOVA PHARMACY, SANTA ISABEL",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1871
3724,"RCS - North Florida Pharmacy of Mayo",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1845
3778,"RCS - Owingsville Drug",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1899
4347,"RCS - WAKEFIELD PHARMACY, BRONX",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2468
4398,"RCS - Wilton Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2519
4036,"RCS - Saubels Pharmacy Whiteford",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2157
4363,"RCS - WEBBER PHARMACY, MEXICO",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2484
3878,"RCS - Precision Care Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1999
4183,"RCS - SUPERDRUG YIGO",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2304
3955,"RCS - Risch Drug Store #3",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2076
4163,"RCS - SUNRISE PHARMACY - LAKE HAVASU CITY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2284
4393,"RCS - WIL SAV DRUGS, DECATUR",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2514
4262,"RCS - Township Pharmacy, SOMERSET",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2383
3783,"RCS - Pacific Medical Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1904
4095,"RCS - SILVERS HOMETOWN PHARMACY, MONTICELLO",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2216
3925,"RCS - RAINBOW CARE PHARMA INC., FLUSHING",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2046
4167,"RCS - SUPER 1 PHARMACY #30",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2288
3808,"RCS - Peckman's Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1929
4158,"RCS - SUN RAY PHARMACY, BAY SHORE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2279
4161,"RCS - Sunny Bay Pharmacy #3",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2282
4414,"RCS - Woori Pharmacy LLC",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2535
4313,"RCS - VALUE DRUGS BRONXVILLE INC, BRONXVILLE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2434
3956,"RCS - Ritchie Pharmacy, Brooklyn Park",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2077
3732,"RCS - NORTH SHORE PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1853
4056,"RCS - Seaside Marine Intl. Drug, San Pedro",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2177
3920,"RCS - Quickmeds Express Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2041
3906,"RCS - Professional Pharmacy dba Valley Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2027
4269,"RCS - TUCKER PHARMACY, FAIRVIEW",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2390
4297,"RCS - Unity Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2418
3952,"RCS - RIGLEY'S PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2073
4168,"RCS - SUPER 1 PHARMACY #35",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2289
4282,"RCS - Union Serv-U Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2403
4060,"RCS - SERVICE DRUG COMPANY INC, DELTA",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2181
4127,"RCS - St Antony Pharmacy Inc, El Segundo",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2248
3787,"RCS - Paramount Specialty Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1908
4094,"RCS - SICOMAC PHARMACY-LTC, WYCKOFF",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2215
3948,"RCS - Remedium Pharmacy, North Chelmsford",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2069
4324,"RCS - VARIETY DRUG",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2445
4251,"RCS - TOMS PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2372
3985,"RCS - ROSAUERS PHARMACY #27 - MISSOULA",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2106
4394,"RCS - Willow Drug - SPENCER",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2515
4395,"RCS - Wil-Sav Drug",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2516
4007,"RCS - RX CARE PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2128
4239,"RCS - Thriftway Pharmacy, New York",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2360
3801,"RCS - PATTON PHARMACY AND V AND S VA",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1922
4277,"RCS - Ultracare Pharmacy Inc, New York",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2398
3968,"RCS - RIVERTOWN PHARMACY, CONWAY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2089
4428,"RCS - Wynnecare Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2549
4418,"RCS - WRAYS CHALET THRIFTWAY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2539
3970,"RCS - Riviera Drugs LLC dba Mike's Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2091
4186,"RCS - SURGOINSVILLE PHARMACY - SURGOINSVILLE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2307
3984,"RCS - ROSAUERS PHARMACY #26 - SPOKANE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2105
4389,"RCS - WHITE HALL PHARMACY, WHITE HALL",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2510
3844,"RCS - PHC Pharmacy, PETALUMA",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1965
4197,"RCS - TAVARES PHARMACY, TAVARES",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2318
3858,"RCS - PISGAH PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1979
3723,"RCS - North Florida Pharmacy of Madison",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1844
4332,"RCS - Vermont Galleria Pharmacy, LOS ANGELES",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2453
4224,"RCS - THE MEDICINE STORE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2345
3897,"RCS - Prime Pharmacy Services, Inc",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2018
3849,"RCS - PHILS PHARMACY, ALBUQUERQUE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1970
4075,"RCS - Sharp Rees Stealy #7",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2196
4315,"RCS - Value Leader Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2436
3945,"RCS - Regions Pharmacy, MIAMI",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2066
3806,"RCS - Peachtree Pharmacy & Gifts",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1927
3692,"RCS - NEW ISLAND PHARMACY INC, DEER PARK",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1813
4289,"RCS - United Health Centers Pharmacy Kerman, KERMAN",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2410
3829,"RCS - PharmaCare West, Medicine Shoppe 2031",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1950
3926,"RCS - Rainbow Drug Store",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2047
3993,"RCS - ROSAUERS PHARMACY #7",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2114
4160,"RCS - Sun Valley Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2281
4053,"RCS - Scotts Hill Discount Drug",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2174
4390,"RCS - WHITEFORD PHARMACY INC, WHITEFORD",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2511
4074,"RCS - Sharp Rees Stealy #6",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2195
4419,"RCS - WRAYS MEADOWBROOK PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2540
3666,"RCS - Myerlee Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1787
3982,"RCS - ROSAUERS PHARMACY #14 - LIBBY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2103
4249,"RCS - Tomassetti Drug Corp dba Neergaard Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2370
4256,"RCS - Torrington Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2377
4319,"RCS - Value Rx, TALBOTT",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2440
4247,"RCS - TLC Pharmacy & Med Equip #2",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2368
3909,"RCS - PROFESSIONAL PHARMACY, ARECIBO",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2030
4002,"RCS - Roy Pharmacy, Roy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2123
4333,"RCS - Vermont V.O. Pharmacy Inc.",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2454
4220,"RCS - The Medicine Shoppe - MEMPHIS",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2341
3823,"RCS - Petricones New Hartford Apoth",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1944
4011,"RCS - Rx Shoppe - ATOKA",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2132
3912,"RCS - Pulse Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2033
3938,"RCS - Red Hook Pharmacy Corp",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2059
3772,"RCS - ONU HEALTHWISE PHARMACY, ADA",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1893
3701,"RCS - Nicholson Pharmacy, Belmont",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1822
3799,"RCS - Patriot Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1920
4023,"RCS - SALEM PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2144
4290,"RCS - United Health Centers Pharmacy Mendota, Mendota",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2411
3923,"RCS - R H Moore Drug Co dba Sheldons Express Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2044
3677,"RCS - NEIGHBORHOOD PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1798
4116,"RCS - SOUTHSHORE PHARMACY CORP, STATEN ISLAND",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2237
4415,"RCS - Wooster Community Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2536
4202,"RCS - TEPPER PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2323
3836,"RCS - Pharmacy Express, Brooklyn",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1957
3868,"RCS - PONTIAC TRAIL SAVMOR PHARMACY, WALLED LAKE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1989
3905,"RCS - Professional Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2026
3843,"RCS - Pharmex Pharmacy Inc",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1964
3990,"RCS - ROSAUERS PHARMACY #39 - YAKIMA",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2111
4355,"RCS - WAYNE PROFESSIONAL PHARMACY, WAYNE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2476
3791,"RCS - PARK PHARMACY, LAFAYETTE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1912
4139,"RCS - STAR PHARMACY - EDISON",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2260
3828,"RCS - PharmaCare of Frostburg, Medicine Shoppe 2030",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1949
4244,"RCS - TJ SAMSON COMM HOSP OUTPATIENT, GLASGOW",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2365
4061,"RCS - SERVICE DRUG, FILLMORE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2182
4243,"RCS - TJ PAVILION PHARMACY, GLASGOW",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2364
4210,"RCS - The Market Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2331
4338,"RCS - VISTA CLINIC PHARMACY, SANTA ROSA",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2459
4051,"RCS - Scott Cook Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2172
3964,"RCS - Riverside Hospital dba Pavilion Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2085
4148,"RCS - STOKES PHARMACY, INC",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2269
3971,"RCS - ROBERT JACOBSON PHARMACY LTD, YONKERS",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2092
4422,"RCS - WRIGLEY'S PHARMACY 2, LLC",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2543
3966,"RCS - Riverside Pharmacy, Salisbury",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2087
4323,"RCS - Vanceboro Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2444
4126,"RCS - ST ANTHONY PHARMACY, NEW YORK",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2247
3673,"RCS - Nates Pharmacy Corp",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1794
4375,"RCS - West Girard Health Pharmacy, Philadelphia",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2496
4399,"RCS - Windham Drug",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2520
4087,"RCS - Sheldons Express Pharmacy #8, BOWLING GREEN",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2208
4109,"RCS - Somerset Family Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2230
3678,"RCS - Neighborhood Pharmacy d/b/a Forest Ridge",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1799
3856,"RCS - Pioneer Drug #3",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1977
3846,"RCS - PHILLIPS PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1967
4283,"RCS - United Care Pharmacy - Detroit",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2404
3991,"RCS - ROSAUERS PHARMACY #40 - Bozeman",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2112
3747,"RCS - Norton Pharmacy-Norton Specialty Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1868
4112,"RCS - SOUTH DEARBORN PHARMACY INC - DEARBORN",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2233
4411,"RCS - Woodhull RX Center, Brooklyn",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2532
3887,"RCS - Prescription Shop, Harrogate",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2008
3939,"RCS - RED RIBBON PHARMACY INC",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2060
4066,"RCS - Share'N Care Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2187
4382,"RCS - West St James Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2503
3714,"RCS - North Chester Pharmacy - BAKERSFIELD",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1835
3873,"RCS - Portico Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1994
3896,"RCS - PRIMACARE PHARMACY INC",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2017
4155,"RCS - SUMMIT EXPRESS PHARMACY, SUMMIT",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2276
3797,"RCS - Patient Care Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1918
3827,"RCS - PHARMACARE EVERGREEN",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1948
3730,"RCS - NORTH PARK PHARMACY, MACHESNEY PARK",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1851
4441,"RCS - Young's Drug Store, Merrill",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2562
3718,"RCS - North Florida Pharmacy #2",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1839
3999,"RCS - ROTARY DRUG, STRATFORD",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2120
3736,"RCS - Northern Light Pharmacy Penny Hill",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1857
4388,"RCS - WHIDBEYHEALTH COMMUNITY PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2509
3895,"RCS - PRIDE PHARMACY INC",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2016
3725,"RCS - North Florida Pharmacy, Lake City",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1846
4113,"RCS - Southern Drugs, COLUMBUS",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2234
3931,"RCS - Rapoport Pharmacy",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2052
3886,"RCS - PRESCRIPTION SHOP MORTON",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2007
3770,"RCS - ONE-STOP PHARMACY 101",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1891
3741,"RCS - Northridge Pharmacy, Northridge - #2130",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1862
4404,"RCS - wintergarden pharmacy, WINTER GARDEN",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2525
3760,"RCS - OHSU Pharmacy at CHH Bldg 2",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1881
3894,"RCS - PRIDE PHARMACY - SAN DIEGO, SAN DIEGO",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2015
4407,"RCS - WOLF RIVER PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2528
3813,"RCS - PEOPLES CHOICE PHARMACY",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1934
3835,"RCS - PHARMACY EXPRESS & DISCOUNT, C, MIAMI",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1956
3996,"RCS - Rose Pharmacy - WAYNE",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2117
3726,"RCS - NORTH HUDSON COMMUNITY PHCY, WEST NEW YORK",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1847
4185,"RCS - SUPER-FARMACIA REBECA, ISABELA",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2306
4307,"RCS - VALLEY PHARMACY LLC",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2428
4149,"RCS - Strong LTC Pharmacy, Rochester",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2270
4150,"RCS - STRONG OUTPATIENT PHARMACY, Rochester",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2271
4286,"RCS - United Health Centers of the S, SELMA",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2407
3697,"RCS - NEW WINDSOR PHARMACY INC, NEW WINDSOR",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,1818
3888,"RCS - Prescription Shop, Littlefield",9,False,"2023-11-30 04:54:19.728585+00",NULL,"2023-11-30 04:54:19.728585+00",NULL,2009
